序号,接口表名,数据类别,id,biz_unique_id,app_group_id,app_group_name,top_group_code,achievement_code,achievement_provider,achievement_desc,achievement_type,apply_industry,served_scene,online_time,create_time,update_time,del_status,favorited,来源接口
229,DATA_INNOVATION,创新成果-数据创新成果,371,495,32,API产品,DATA,全网手机状态验证（MD5）,贵州数据宝网络科技有限公司,"本产品为MD5加密版的全网手机状态验证接口，在保护手机号安全的同时提供同等精度的状态查询。适用于保险公司数据中台建设场景，不同业务系统可通过安全网关共享手机状态数据且不暴露原始手机号信息。
",API产品,"G,I,J,S",,2026-08-11 16:30:09,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
230,DATA_INNOVATION,创新成果-数据创新成果,372,494,32,API产品,DATA,全网手机在网时长验证（MD5),贵州数据宝网络科技有限公司,"本产品为MD5加密版的全网手机在网时长验证接口，支持所有运营商用户。在保险风控模型的外部数据采购场景中，数据服务商通常要求MD5加密传输以确保源头数据安全，该接口完全满足行业标准数据交换格式要求。
",API产品,"G,I,J,S",,2026-08-11 16:28:07,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
231,DATA_INNOVATION,创新成果-数据创新成果,373,493,32,API产品,DATA,全网手机二要素验证（姓名+手机号）,贵州数据宝网络科技有限公司,"本产品标准版全网姓名+手机号二要素验证，适用面广、接入简便。在客户自助查询保单和理赔场景中，轻量验证免去每次输入身份证号的繁琐。
",API产品,"G,I,J,S",,2026-08-11 16:26:09,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
232,DATA_INNOVATION,创新成果-数据创新成果,374,492,32,API产品,DATA,全网手机二次放号验证,贵州数据宝网络科技有限公司,"本产品标准版全网手机二次放号验证，查询手机号是否为重新分配号码。二次放号存在严重关联污染问题，某保险公司使用后营销短信退订率下降约8个百分点。
",API产品,"G,I,J,S",,2026-08-11 16:24:22,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
233,DATA_INNOVATION,创新成果-数据创新成果,375,491,32,API产品,DATA,全网手机三要素验证（详版MD5）,贵州数据宝网络科技有限公司,"本产品为MD5加密版详版三要素验证，在提供全面核验字段的同时保障数据安全。适用于保险核心系统对接外部数据源需满足信息安全等级保护要求的场景。
",API产品,"G,I,J,S",,2026-08-11 16:22:06,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
234,DATA_INNOVATION,创新成果-数据创新成果,376,490,32,API产品,DATA,全网手机消费区间验证（MD5）,贵州数据宝网络科技有限公司,"本产品为MD5加密版的手机消费区间验证接口，在保护用户手机号和消费数据的传输安全前提下，提供同等精度的消费能力评估。在保险与银行的联合营销场景中，MD5加密是跨机构数据交换的基础安全措施。
",API产品,"G,I,J,S",,2026-08-11 16:20:22,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
235,DATA_INNOVATION,创新成果-数据创新成果,377,489,32,API产品,DATA,电信手机三要素验证（简版MD5）,贵州数据宝网络科技有限公司,"本产品为电信运营商专用的三要素验证简版MD5加密接口，返回结果精简且响应速度更快。在电信用户占比较高的保险业务场景中，该专用接口提供更高精度的核验结果，同时通过MD5加密保障客户敏感信息在传输链路中的安全性。
",API产品,"G,I,J,S",,2026-08-11 16:18:55,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
236,DATA_INNOVATION,创新成果-数据创新成果,378,488,32,API产品,DATA,全网手机二要素验证（证件号+手机号）MD5,贵州数据宝网络科技有限公司,"本产品为MD5加密版的证件号+手机号二要素验证，通过证件号码与手机号的匹配验证完成身份一致性判定。在保险理赔小额快赔场景中，证件号和手机号的快速匹配可加速审核流程，同时MD5加密满足数据安全合规要求。
",API产品,"G,I,J,S",,2026-08-11 16:17:28,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
237,DATA_INNOVATION,创新成果-数据创新成果,379,487,32,API产品,DATA,全网手机二要素验证（姓名+手机号）MD5,贵州数据宝网络科技有限公司,"本产品为MD5加密版的姓名+手机号二要素验证接口，在保障数据传输安全的同时完成轻量级身份核验。在保险快速投保和免体检投保场景中，二要素验证配合MD5加密兼顾了便捷性和安全性，满足金融级数据保护要求。
",API产品,"G,I,J,S",,2026-08-11 16:15:46,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
238,DATA_INNOVATION,创新成果-数据创新成果,380,486,32,API产品,DATA,电信手机在网时长验证,贵州数据宝网络科技有限公司,"本产品查询电信号码的连续在网时长。分运营商查询可提供更细粒度的用户稳定性评估，不同运营商的在网时长分布和含义存在差异。
",API产品,"G,I,J,S",,2026-08-11 16:14:00,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
239,DATA_INNOVATION,创新成果-数据创新成果,381,485,32,API产品,DATA,电信手机在网时长验证（MD5）,贵州数据宝网络科技有限公司,"本产品为MD5加密版电信号码在网时长查询。电信号码占比约25%-30%，该接口为电信号段用户提供安全加密的在网时长查询能力。
",API产品,"G,I,J,S",,2026-08-11 16:12:18,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
240,DATA_INNOVATION,创新成果-数据创新成果,382,484,32,API产品,DATA,全网手机号归属地核验（MD5）,贵州数据宝网络科技有限公司,"本产品为MD5加密版归属地核验，在保护手机号安全的同时提供同等查询精度。适用于保险与外部数据服务商合作时的数据安全合规传输。
",API产品,"G,I,J,S",,2026-08-11 16:10:10,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
241,DATA_INNOVATION,创新成果-数据创新成果,383,483,32,API产品,DATA,全网手机在网时长验证（定制）,贵州数据宝网络科技有限公司,"本产品提供定制化在网时长验证方案，支持按保险公司需求配置数据返回字段和阈值。不同险种对在网时长最低要求不同，定制版支持灵活配置。
",API产品,"G,I,J,S",,2026-08-11 16:08:36,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
242,DATA_INNOVATION,创新成果-数据创新成果,384,482,32,API产品,DATA,全网手机三要素验证（携号转网）,贵州数据宝网络科技有限公司,"本产品特别增强携号转网场景支持，可准确识别用户当前所属运营商和是否发生过携号转网。避免因按转网前运营商发送信息导致触达失败，帮助保险公司准确触达客户。
",API产品,"G,I,J,S",,2026-08-11 16:06:48,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
243,DATA_INNOVATION,创新成果-数据创新成果,385,481,32,API产品,DATA,全网手机状态验证（SHA256）,贵州数据宝网络科技有限公司,"本产品为SHA256加密版手机状态验证，在提供同等功能的同时满足更高加密标准。适用于保险与金融机构深度数据合作场景。
",API产品,"G,I,J,S",,2026-08-11 16:04:22,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
244,DATA_INNOVATION,创新成果-数据创新成果,386,480,32,API产品,DATA,全网手机在网时长验证（SHA256）,贵州数据宝网络科技有限公司,"本产品为SHA256加密版本在网时长验证，满足更高安全等级的传输要求。在保险与银行业务合作中，部分银行要求使用SHA256加密标准，该接口配合满足银行安全合规框架。
",API产品,"I,J,G,S",,2026-08-11 16:02:07,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
245,DATA_INNOVATION,创新成果-数据创新成果,387,479,32,API产品,DATA,全网手机二次放号验证（MD5）,贵州数据宝网络科技有限公司,"本产品验证手机号是否为运营商二次放号，采用MD5加密传输。二次放号可能接收大量前用户的营销信息和催收电话，某保险公司投保环节验证后过滤约3%的二次放号号码，引导客户更新联系方式。
",API产品,"G,I,J,S",,2026-08-11 15:53:39,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
246,DATA_INNOVATION,创新成果-数据创新成果,388,478,32,API产品,DATA,移动近三个月停机次数核验,贵州数据宝网络科技有限公司,"本产品查询移动号码近三个月停机次数。移动用户占比超60%，其停机数据覆盖最广，可批量优化保险营销号码库质量，提升触达效率。
",API产品,"G,I,J,S",,2026-08-11 15:50:55,2026-08-12 02:01:12,2026-08-12 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
247,DATA_INNOVATION,创新成果-数据创新成果,351,477,32,API产品,DATA,联通近三个月停机次数核验,贵州数据宝网络科技有限公司,"本产品查询联通号码近三个月停机次数。不同运营商停机模式存在差异，单独查询联通停机频次可更精准评估该运营商用户的使用稳定性。
",API产品,"G,I,J,S",,2026-08-10 11:29:55,2026-08-11 02:01:13,2026-08-11 02:01:13,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
248,DATA_INNOVATION,创新成果-数据创新成果,352,476,32,API产品,DATA,电信近三个月停机次数核验,贵州数据宝网络科技有限公司,"本产品查询电信号码近三个月停机次数。频繁停机的客户失联风险较高，保险公司可据此优先触达稳定号码客户，优化续保提醒的触达策略和资源分配。
",API产品,"G,I,J,S",,2026-08-10 11:28:14,2026-08-11 02:01:13,2026-08-11 02:01:13,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
249,DATA_INNOVATION,创新成果-数据创新成果,353,475,32,API产品,DATA,全网手机消费区间验证,贵州数据宝网络科技有限公司,"本产品评估手机号月消费区间（50元以下/50-100元/100-200元/200元以上等），可作为间接收入参考。某保险公司基于消费区间进行分档保费推荐，产品匹配度和满意度提升约13个百分点。
",API产品,"I,J,G,S",,2026-08-10 11:26:22,2026-08-11 02:01:13,2026-08-11 02:01:13,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
250,DATA_INNOVATION,创新成果-数据创新成果,354,474,32,API产品,DATA,全网手机状态验证,贵州数据宝网络科技有限公司,"本产品验证手机号当前使用状态（正常/停机/销号/空号等），覆盖所有运营商。某保险公司在续保外呼前使用该接口过滤异常号码，外呼有效率提升约25个百分点。
",API产品,"G,I,J,S",,2026-08-10 11:24:10,2026-08-11 02:01:13,2026-08-11 02:01:13,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
251,DATA_INNOVATION,创新成果-数据创新成果,355,473,32,API产品,DATA,全网手机在网时长验证V2,贵州数据宝网络科技有限公司,"本产品为全网在网时长验证的V2升级版，覆盖所有运营商并支持携号转网场景，消除用户更换运营商的评估盲区。某保险公司升级后数据可用率从约85%提升至约99%。
",API产品,"G,I,J,S",,2026-08-10 11:22:35,2026-08-11 02:01:13,2026-08-11 02:01:13,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
252,DATA_INNOVATION,创新成果-数据创新成果,356,472,32,API产品,DATA,全网手机三要素验证（详版V2）,贵州数据宝网络科技有限公司,"本产品为全网三要素验证最新详版，V2版本优化响应速度和准确性，新增携号转网识别和近6个月号码变更记录字段，为保险公司提供更全面的手机号使用画像。
",API产品,"G,I,J,S",,2026-08-10 11:20:30,2026-08-11 02:01:13,2026-08-11 02:01:13,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
253,DATA_INNOVATION,创新成果-数据创新成果,357,471,32,API产品,DATA,全网手机号归属地核验,贵州数据宝网络科技有限公司,"本产品核验手机号当前归属地和运营商，全网覆盖。在保险区域化产品精准推送中，可作为地理定位的轻量级补充，某保险公司基于归属地推送本地专属产品，点击率提升约20%。
",API产品,"G,I,J,S",,2026-08-10 11:18:51,2026-08-11 02:01:13,2026-08-11 02:01:13,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
254,DATA_INNOVATION,创新成果-数据创新成果,358,470,32,API产品,DATA,全网手机三要素验证,贵州数据宝网络科技有限公司,"本产品整合三大运营商数据，提供全网覆盖的姓名+身份证+手机号三要素验证。不同于单运营商版本，全网覆盖所有运营商用户，避免携号转网导致的核验盲区。某平台使用后核验覆盖率从约75%提升至99%以上。
",API产品,"G,I,J,S",,2026-08-10 11:16:27,2026-08-11 02:01:13,2026-08-11 02:01:13,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
255,DATA_INNOVATION,创新成果-数据创新成果,359,469,32,API产品,DATA,人脸比对,贵州数据宝网络科技有限公司,"本产品为轻量级人脸1:1比对接口，简化输入参数和响应结构，适用于前端快速集成。某保险公司小程序使用该接口实现3秒内完成人脸比对，用户体验流畅。
",API产品,"G,I,J,S",,2026-08-10 11:15:02,2026-08-11 02:01:13,2026-08-11 02:01:13,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
