序号,接口表名,数据类别,id,biz_unique_id,data_code,data_name,dept_name,service_type,is_shared,is_open,sample_data_json,sample_data_keyword,data_url,create_time,update_time,data_time,del_status,valid_status,visit_count,domain_name,domain_type,organation_name,data_subject,favorited,来源接口
6617,GOV_DATA,数字资源-政府侧数据,3443,AL-AB-AC-AA,AL-AB-AC-AA,“双随机，一公开”情况公示,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2022-02-02 11:05:15,0,0,0,城建住房,城市运行类,法制处,政策文件类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6618,GOV_DATA,数字资源-政府侧数据,3442,AL-AB-AA-AD,AL-AB-AA-AD,行政处罚信用公示信息,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2021-03-01 00:00:00,0,0,0,机构团体,政务核心类,法制处,"个人类数据资源,法人类数据资源,政策文件类数据资源",false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6619,GOV_DATA,数字资源-政府侧数据,3441,AL-AS-AF-EB,AL-AS-AF-EB,一网通办主表,北京市规划和自然资源委员会,DATA,有条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2020-01-01 00:00:00,0,0,0,政务管理,政务核心类,自然资源确权登记处,个人类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6620,GOV_DATA,数字资源-政府侧数据,3440,AL-AS-AF-BF,AL-AS-AF-BF,行政限制权利信息,北京市规划和自然资源委员会,DATA,有条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2020-01-01 00:00:00,0,0,0,政务管理,政务核心类,自然资源确权登记处,个人类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6621,GOV_DATA,数字资源-政府侧数据,3439,AL-BF-AR-AC,AL-BF-AR-AC,监督监管执法治理指标体系及数据,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2025-12-15 17:31:00,0,0,0,市场监管,安全监管类,科技与信息化处,法人类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6622,GOV_DATA,数字资源-政府侧数据,3438,AL-AS-AF-FV,AL-AS-AF-FV,集体建设用地使用权及建筑物、构筑物所有权转移登记,北京市规划和自然资源委员会,DATA,有条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2020-09-01 00:00:00,0,0,0,城建住房,城市运行类,自然资源确权登记处,区域类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6623,GOV_DATA,数字资源-政府侧数据,3437,AL-AS-AF-FX,AL-AS-AF-FX,集体建设用地使用权及建筑物、构筑物所有权首次登记,北京市规划和自然资源委员会,DATA,有条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2022-01-01 00:00:00,0,0,0,城建住房,城市运行类,自然资源确权登记处,区域类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6624,GOV_DATA,数字资源-政府侧数据,3436,AL-AB-AB-AA,AL-AB-AB-AA,行政复议案件信息,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2024-12-16 16:02:56,0,0,0,公共安全,安全监管类,法制处,其他类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6625,GOV_DATA,数字资源-政府侧数据,3435,AL-AK-AB-AA,AL-AK-AB-AA,规划及国土资源行政审批数据月报表,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2019-01-01 00:00:00,0,0,0,城建住房,城市运行类,行政审批协调处档案管理处,"政策文件类数据资源,区域类数据资源",false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6626,GOV_DATA,数字资源-政府侧数据,3434,AL-AT-AA-AA,AL-AT-AA-AA,全民所有自然资源资产清查数据,北京市规划和自然资源委员会,DATA,有条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2019-01-01 00:00:00,0,0,0,财税金融,经济发展类,自然资源所有者权益处,政策文件类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6627,GOV_DATA,数字资源-政府侧数据,3433,AL-AU-AB-AA,AL-AU-AB-AA,授权经营,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2019-01-01 00:00:00,0,0,0,财税金融,经济发展类,自然资源开发利用处,其他类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6628,GOV_DATA,数字资源-政府侧数据,3432,AL-AU-AM-AA,AL-AU-AM-AA,土地租赁合同及补充协议,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2016-12-01 00:00:00,0,0,0,财税金融,经济发展类,自然资源开发利用处,"法人类数据资源,政策文件类数据资源,区域类数据资源",false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6629,GOV_DATA,数字资源-政府侧数据,3431,AL-AU-AP-AA,AL-AU-AP-AA,建设用地供应计划,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2019-01-01 00:00:00,0,0,0,政务管理,政务核心类,自然资源开发利用处,政策文件类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6630,GOV_DATA,数字资源-政府侧数据,3430,AL-AU-AT-AA,AL-AU-AT-AA,土地出让合同变更信息,北京市规划和自然资源委员会,DATA,无条件共享,是,,,http://data.beijing.gov.cn/zyml/ajg/sgtj/e0ae5adf67b6433ba3f462185010844e.htm,2026-06-05 18:33:48,2026-07-08 11:28:27,2018-10-01 00:00:00,0,0,0,财税金融,经济发展类,自然资源开发利用处,"法人类数据资源,政策文件类数据资源,区域类数据资源",false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6631,GOV_DATA,数字资源-政府侧数据,3429,AL-AV-AB-AA,AL-AV-AB-AA,耕地保护与林地、湿地等土地资源保护的相关政策,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2019-01-01 00:00:00,0,0,0,城建住房,城市运行类,自然资源保护处,"政策文件类数据资源,区域类数据资源",false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6632,GOV_DATA,数字资源-政府侧数据,3428,AL-AU-AU-AA,AL-AU-AU-AA,土地划拨结果,北京市规划和自然资源委员会,DATA,无条件共享,是,,,http://data.beijing.gov.cn/zyml/ajg/sgtj/b9fdb3b131bf4f8b9785e124cfa24496.htm,2026-06-05 18:33:48,2026-07-08 11:28:27,2016-12-01 00:00:00,0,0,0,财税金融,经济发展类,自然资源开发利用处,区域类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6633,GOV_DATA,数字资源-政府侧数据,3427,AL-AV-AF-AB,AL-AV-AF-AB,本市所有农用地划定和分布情况,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,,0,0,0,政务管理,政务核心类,自然资源保护处,政策文件类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6634,GOV_DATA,数字资源-政府侧数据,3426,AL-AW-AA-AC,AL-AW-AA-AC,全市地下热水信息,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2020-09-01 00:00:00,0,0,0,资源能源,城市运行类,国土空间生态修复处矿产资源管理处,区域类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6635,GOV_DATA,数字资源-政府侧数据,3425,AL-AW-AD-AB,AL-AW-AD-AB,一般保护古生物化石发掘审批,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2021-10-01 00:00:00,0,0,0,政务管理,政务核心类,国土空间生态修复处矿产资源管理处,政策文件类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6636,GOV_DATA,数字资源-政府侧数据,3424,AL-AX-BC-AA,AL-AX-BC-AA,地质勘查监测年度成果图件,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2019-01-01 00:00:00,0,0,0,科技创新,经济发展类,地质勘查管理处,其他类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6637,GOV_DATA,数字资源-政府侧数据,3423,AL-BC-AD-AA,AL-BC-AD-AA,本市自然资源和国土空间规划督察工作相关政策,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2019-01-01 00:00:00,0,0,0,城建住房,城市运行类,规划与自然资源督察处,"政策文件类数据资源,区域类数据资源",false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6638,GOV_DATA,数字资源-政府侧数据,3422,AL-MC-AA-AA,AL-MC-AA-AA,市委城市工作工作专报,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2019-01-01 00:00:00,0,0,0,政务管理,政务核心类,市委城市工作办秘书处,其他类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6639,GOV_DATA,数字资源-政府侧数据,3421,AL-MC-AD-AA,AL-MC-AD-AA,市委城市工作委员会工作信息,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2019-01-01 00:00:00,0,0,0,政务管理,政务核心类,市委城市工作办秘书处,其他类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6640,GOV_DATA,数字资源-政府侧数据,3420,AL-BF-AN-AB,AL-BF-AN-AB,国土空间规划管控数据,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2023-03-06 15:36:30,0,0,0,地理空间,基础支撑类,科技与信息化处,"政策文件类数据资源,区域类数据资源",false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6641,GOV_DATA,数字资源-政府侧数据,3419,AL-AR-AL-AE,AL-AR-AL-AE,年度国土变更调查城市内部土地利用现状分类面积汇总表,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2024-12-01 00:00:00,0,0,0,交通运输,城市运行类,自然资源调查监测处,"法人类数据资源,区域类数据资源",false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6642,GOV_DATA,数字资源-政府侧数据,3418,AL-AS-AF-EK,AL-AS-AF-EK,人员信息,北京市规划和自然资源委员会,DATA,有条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2020-01-01 00:00:00,0,0,0,机构团体,政务核心类,自然资源确权登记处,个人类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6643,GOV_DATA,数字资源-政府侧数据,3417,AL-AS-AF-HY,AL-AS-AF-HY,土地承包经营权转移登记,北京市规划和自然资源委员会,DATA,有条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2021-12-01 00:00:00,0,0,0,机构团体,政务核心类,自然资源确权登记处,区域类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6644,GOV_DATA,数字资源-政府侧数据,3416,AL-AS-AF-DK,AL-AS-AF-DK,业务细类与预约分类关系,北京市规划和自然资源委员会,DATA,有条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2020-01-01 00:00:00,0,0,0,政务管理,政务核心类,自然资源确权登记处,其他类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6645,GOV_DATA,数字资源-政府侧数据,3415,AL-AS-AF-HE,AL-AS-AF-HE,集体林地使用权及森林、林木所有权首次登记,北京市规划和自然资源委员会,DATA,有条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2021-12-01 00:00:00,0,0,0,城建住房,城市运行类,自然资源确权登记处,区域类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6646,GOV_DATA,数字资源-政府侧数据,3414,AL-AS-AF-GY,AL-AS-AF-GY,国有农用地使用权转移登记,北京市规划和自然资源委员会,DATA,有条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2021-12-01 00:00:00,0,0,0,机构团体,政务核心类,自然资源确权登记处,区域类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6647,GOV_DATA,数字资源-政府侧数据,3413,AL-AR-AG-AC,AL-AR-AG-AC,国土变更调查工业用地图斑,北京市规划和自然资源委员会,DATA,有条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2022-06-22 15:35:53,0,0,0,工业农业,经济发展类,自然资源调查监测处,"政策文件类数据资源,区域类数据资源",false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6648,GOV_DATA,数字资源-政府侧数据,3412,AL-AS-AD-AA,AL-AS-AD-AA,不动产指导监督文件,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2023-10-05 15:36:55,0,0,0,审计监督,政务核心类,自然资源确权登记处,政策文件类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6649,GOV_DATA,数字资源-政府侧数据,3411,AL-AU-AJ-AA,AL-AU-AJ-AA,土地一级开发项目授权批复信息,北京市规划和自然资源委员会,DATA,无条件共享,是,,,http://data.beijing.gov.cn/zyml/ajg/sgtj/ef19e1700c724e52b140e8a06b19e9df.htm,2026-06-05 18:33:48,2026-07-08 11:28:27,2019-01-01 00:00:00,0,0,0,机构团体,政务核心类,自然资源开发利用处,"法人类数据资源,政策文件类数据资源,区域类数据资源",false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6650,GOV_DATA,数字资源-政府侧数据,3410,AL-AS-AF-BW,AL-AS-AF-BW,登记宗地用途,北京市规划和自然资源委员会,DATA,有条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2020-01-01 00:00:00,0,0,0,机构团体,政务核心类,自然资源确权登记处,区域类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6651,GOV_DATA,数字资源-政府侧数据,3409,AL-BH-AB-AA,AL-BH-AB-AA,街道街区划分示意图,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-28 16:40:36,2026-03-14 09:16:29,0,0,3,政务管理,政务核心类,首规委办首都功能核心区规划处,区域类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
6652,GOV_DATA,数字资源-政府侧数据,3408,AL-BH-AA-AA,AL-BH-AA-AA,两轴及二环空间管控规划图,北京市规划和自然资源委员会,DATA,无条件共享,否,,,,2026-06-05 18:33:48,2026-07-08 11:28:27,2026-03-14 09:09:34,0,0,0,地理空间,基础支撑类,首规委办首都功能核心区规划处,政策文件类数据资源,false,https://dibj.cn/portal/api/common/calling/page?tableCode=GOV_DATA
